A02BC02,13603,3331,2334,3363,5297,6817,3820,5660,2408,3726,5151,2425,5195,2787,8904,3875,9376,6581,9595,2551,5514,2653,6589,6767,8524,3526,10108,5106,7980,2110,2674,2236,2911,3229,2278,5242,4596,2383,12075,4065,5964,9469,6673,2427,3384,6511,3431,2797,6833,5914,2429,2706,2274,2757,5006,8832,2159,2354,5709,2781,4221,3376,8049,7327,4303,2529,3597,3688,7013,6939,2200,4454,11502,4052,6982,3686,3021,6425,12607,4802,2713,3907,7710,5440,4005,3795,6185,7006,2590,2411,3920,2548,2049,2352,2620,2167,2449,2558,2136,3127,3514
J01FF01,3597,1365,992,1399,2132,2688,1610,2245,1038,1532,2084,1023,2126,1208,3376,1603,3502,2552,3506,1088,2171,1142,2589,2614,3218,1463,3689,2035,3040,899,1163,1010,1235,1399,986,2126,1885,1016,4229,1699,2379,3479,2612,1061,1444,2611,1474,1172,2651,2319,1077,1194,968,1182,2048,3316,951,992,2288,1176,1745,1416,3100,2843,1799,1072,4586,1571,2755,2732,967,1839,4128,1687,2784,1551,1297,2480,4361,1946,1174,1649,2977,2184,1664,1580,2451,2740,1136,1002,1612,1052,893,1025,1101,932,1064,1089,928,1335,1523
J01MA02,3688,1453,1006,1464,2192,2757,1661,2373,1086,1576,2158,1131,2181,1266,3438,1652,3580,2674,3692,1178,2319,1199,2661,2788,3347,1556,3828,2099,3164,949,1207,1013,1282,1413,1023,2180,1967,1093,4368,1764,2501,3597,2684,1045,1472,2654,1517,1215,2722,2399,1066,1182,974,1239,2122,3444,998,1055,2322,1221,1792,1495,3181,2938,1841,1110,1571,4723,2851,2788,994,1867,4192,1731,2852,1601,1326,2631,4509,2017,1162,1677,3087,2267,1744,1655,2581,2816,1179,1106,1693,1095,949,1053,1180,926,1097,1147,940,1366,1554
J01MA12,7013,2540,1773,2542,3984,5074,2887,4231,1851,2771,3814,1906,3862,2129,6438,2946,6791,4844,6880,1965,4106,2072,4867,4966,6240,2722,7242,3832,5844,1641,2016,1712,2244,2466,1756,3908,3444,1822,8516,3054,4418,6844,4910,1847,2612,4833,2669,2105,5018,4356,1882,2044,1755,2108,3711,6453,1657,1786,4248,2099,3237,2597,5907,5347,3265,1927,2755,2851,9349,5116,1687,3314,8124,3071,5179,2791,2303,4712,8800,3703,2095,2951,5631,4118,3017,2943,4675,5125,1976,1906,2996,1926,1594,1768,2009,1667,1887,1911,1645,2436,2714
M01AE01,6939,2495,1746,2502,3909,5040,2915,4207,1787,2759,3802,1897,3803,2144,6330,2913,6616,4828,6842,1950,4050,2052,4843,4883,6119,2621,7132,3728,5742,1631,2043,1721,2203,2478,1720,3841,3407,1796,8330,3044,4360,6715,4875,1830,2492,4782,2582,2126,4974,4279,1861,2036,1731,2048,3674,6350,1661,1782,4201,2123,3133,2588,5754,5296,3195,1866,2732,2788,5116,9128,1675,3323,7934,3053,5092,2744,2316,4712,8601,3586,2072,2995,5585,4029,2970,2897,4490,5095,1951,1849,2958,1886,1588,1790,2005,1645,1882,1904,1617,2378,2643
M01AH05,2200,880,654,913,1357,1677,1047,1435,656,964,1338,672,1303,727,2056,1005,2112,1600,2152,705,1387,723,1602,1634,1980,934,2267,1293,1867,627,723,607,806,886,653,1323,1232,684,2561,1081,1423,2142,1613,661,952,1606,917,786,1632,1456,666,739,612,741,1291,2033,593,671,1423,731,1102,931,1884,1774,1088,674,967,994,1687,1675,2748,1144,2485,1070,1683,956,802,1567,2642,1238,735,1047,1843,1383,1052,1028,1508,1695,686,656,1044,694,578,686,705,579,667,694,567,820,957
M04AA01,4454,1685,1161,1720,2647,3311,1978,2833,1236,1877,2518,1347,2541,1451,4076,1969,4278,3201,4409,1326,2695,1398,3185,3245,3933,1808,4566,2554,3736,1098,1378,1164,1468,1692,1153,2596,2280,1231,5238,2046,2904,4346,3196,1250,1765,3153,1780,1461,3290,2847,1276,1389,1153,1390,2465,4089,1136,1214,2816,1468,2174,1759,3777,3525,2135,1290,1839,1867,3314,3323,1144,5653,5062,2049,3368,1855,1567,3081,5395,2403,1422,2001,3648,2707,2054,1965,3036,3374,1378,1255,2020,1340,1076,1198,1360,1118,1255,1321,1136,1652,1824
N02AA05,11502,3766,2620,3826,6096,7927,4347,6539,2689,4241,5863,2790,5919,3172,10406,4350,11014,7623,11345,2878,6293,3052,7627,7798,10025,3996,11932,5775,9197,2379,2986,2492,3312,3680,2583,5962,5244,2682,14608,4546,6806,11126,7707,2725,3866,7531,3949,3151,7881,6771,2743,3080,2564,3118,5743,10425,2456,2658,6541,3131,4825,3874,9424,8491,4863,2841,4128,4192,8124,7934,2485,5062,16782,4588,8100,4144,3438,7320,15336,5524,3042,4435,8941,6292,4530,4267,7133,8107,2935,2730,4502,2835,2369,2659,2936,2450,2762,2853,2373,3560,4029
N02AA55,4052,1535,1122,1574,2388,2961,1788,2589,1169,1715,2305,1176,2314,1277,3746,1822,3927,2914,4008,1223,2418,1270,2910,2963,3592,1625,4192,2295,3376,1010,1258,1085,1386,1553,1136,2371,2142,1179,4789,1900,2685,3926,2962,1184,1625,2900,1695,1320,2921,2624,1168,1279,1095,1307,2324,3749,1009,1123,2541,1307,1971,1585,3500,3176,1943,1191,1687,1731,3071,3053,1070,2049,4588,5178,3036,1698,1440,2794,4918,2177,1243,1823,3311,2472,1850,1829,2736,3041,1236,1155,1816,1183,1023,1164,1261,1048,1153,1228,1012,1499,1626
N02AA59,6982,2538,1803,2571,3925,5007,2956,4263,1805,2819,3863,1883,3874,2189,6429,2894,6693,4892,6914,1950,4153,2110,4872,5009,6203,2653,7170,3769,5802,1621,2023,1695,2238,2491,1750,3968,3446,1809,8474,3069,4438,6715,4976,1839,2622,4805,2638,2157,5067,4401,1850,2093,1764,2098,3773,6433,1662,1807,4231,2108,3212,2584,5888,5392,3232,1889,2784,2852,5179,5092,1683,3368,8100,3036,9312,2800,2339,4719,8758,3597,2080,2970,5637,4035,3030,2925,4586,5138,1974,1852,2990,1938,1596,1801,2005,1677,1883,1952,1636,2420,2643
N02AB03,3686,1404,1049,1427,2148,2725,1644,2317,1069,1591,2130,1096,2170,1245,3424,1662,3586,2646,3660,1110,2296,1186,2653,2766,3292,1509,3740,2090,3082,928,1139,967,1256,1420,1030,2167,1918,1058,4337,1665,2442,3548,2733,1063,1474,2608,1465,1223,2740,2369,1089,1149,983,1187,2050,3359,958,1042,2392,1174,1786,1483,3155,2930,1810,1093,1551,1601,2791,2744,956,1855,4144,1698,2800,4658,1305,2563,4449,2013,1196,1615,3019,2255,1710,1658,2500,2879,1134,1090,1614,1138,933,1007,1118,951,1101,1136,928,1367,1560
N02AE01,3021,1190,827,1227,1839,2262,1414,1952,868,1316,1783,927,1756,1033,2818,1378,2943,2192,2991,966,1897,1000,2198,2260,2702,1264,3104,1744,2571,797,977,810,1064,1232,829,1761,1590,885,3555,1438,2036,2939,2180,900,1247,2127,1225,1017,2298,1963,881,990,819,1004,1722,2776,799,859,1961,1018,1480,1214,2575,2389,1527,906,1297,1326,2303,2316,802,1567,3438,1440,2339,1305,3827,2164,3644,1687,982,1418,2502,1858,1406,1359,2105,2338,938,902,1421,920,771,894,972,809,905,919,789,1138,1269
N02AX02,6425,2356,1662,2385,3625,4639,2730,3977,1721,2620,3503,1732,3615,1956,5889,2721,6167,4501,6285,1831,3771,1938,4485,4555,5682,2532,6552,3527,5308,1495,1900,1607,2078,2287,1612,3663,3207,1675,7637,2832,4055,6230,4546,1735,2392,4445,2440,1980,4599,4037,1780,1909,1621,1982,3474,5843,1564,1706,3904,1985,2988,2352,5401,4903,3039,1758,2480,2631,4712,4712,1567,3081,7320,2794,4719,2563,2164,8370,7879,3333,1943,2720,5185,3797,2796,2707,4284,4794,1875,1741,2743,1777,1487,1666,1867,1559,1791,1783,1498,2238,2478
N02BE01,12607,4003,2794,4068,6556,8519,4644,6984,2868,4503,6267,2959,6386,3374,11371,4674,12084,8191,12423,3045,6754,3244,8203,8412,10866,4247,13092,6233,10004,2523,3187,2667,3517,3939,2757,6441,5593,2833,16303,4892,7353,12138,8296,2905,4146,8142,4214,3355,8519,7242,2878,3267,2741,3344,6176,11345,2594,2810,7021,3356,5150,4116,10211,9190,5235,3011,4361,4509,8800,8601,2642,5395,15336,4918,8758,4449,3644,7879,19113,5870,3243,4728,9705,6768,4813,4597,7715,8767,3132,2907,4806,3047,2496,2849,3109,2593,2932,3015,2540,3810,4297
N03AX16,4802,1822,1310,1844,2834,3502,2094,3025,1340,1970,2747,1398,2755,1552,4478,2093,4650,3433,4736,1401,2917,1510,3425,3478,4321,1990,4879,2687,4018,1203,1486,1239,1609,1788,1307,2759,2440,1367,5733,2151,3118,4711,3473,1327,1903,3414,1888,1532,3537,3075,1385,1464,1274,1551,2656,4444,1220,1343,3003,1572,2307,1858,4127,3801,2304,1412,1946,2017,3703,3586,1238,2403,5524,2177,3597,2013,1687,3333,5870,6198,1533,2131,3981,2921,2189,2077,3244,3631,1434,1357,2130,1422,1148,1298,1447,1227,1380,1414,1162,1736,1943
N05AD01,2713,1079,745,1090,1638,2014,1255,1686,801,1198,1542,801,1595,892,2534,1222,2611,1965,2675,846,1681,923,1966,2003,2461,1087,2752,1600,2317,706,884,735,995,1054,754,1614,1436,818,3174,1277,1776,2627,1940,793,1125,1936,1078,932,2036,1731,850,877,766,937,1547,2521,723,793,1749,933,1330,1073,2342,2147,1367,829,1174,1162,2095,2072,735,1422,3042,1243,2080,1196,982,1943,3243,1533,3408,1246,2258,1730,1263,1213,1898,2093,881,790,1290,856,682,741,818,751,833,856,717,1048,1087
N05AH04,3907,1487,1066,1533,2302,2930,1727,2489,1091,1647,2244,1137,2325,1276,3611,1739,3808,2845,3842,1203,2403,1226,2828,2883,3512,1624,3999,2245,3301,1013,1250,1068,1343,1540,1093,2325,2020,1095,4616,1804,2620,3840,2803,1110,1598,2776,1576,1299,2921,2545,1161,1260,1055,1274,2222,3598,1021,1107,2482,1288,1926,1536,3353,3096,1902,1178,1649,1677,2951,2995,1047,2001,4435,1823,2970,1615,1418,2720,4728,2131,1246,4993,3258,2424,1865,1711,2648,2991,1226,1109,1768,1142,957,1100,1246,1008,1142,1212,1021,1435,1580
N05BA01,7710,2768,1934,2785,4314,5544,3253,4641,2006,3088,4193,2090,4263,2318,7022,3161,7416,5339,7573,2103,4470,2259,5317,5412,6804,2903,7935,4152,6346,1776,2173,1867,2422,2704,1898,4296,3770,1998,9356,3277,4864,7520,5401,2019,2818,5300,2838,2349,5464,4718,1996,2281,1870,2282,4112,7134,1800,1978,4625,2324,3461,2813,6449,5920,3527,2063,2977,3087,5631,5585,1843,3648,8941,3311,5637,3019,2502,5185,9705,3981,2258,3258,10334,4515,3255,3103,5017,5645,2178,1954,3244,2065,1735,1933,2131,1813,2026,2078,1764,2604,2948
N05BA04,5440,2039,1455,2051,3170,4038,2406,3391,1472,2225,3028,1602,3109,1779,5043,2379,5278,3850,5362,1603,3257,1664,3847,3932,4939,2145,5648,3007,4554,1354,1652,1397,1846,2028,1477,3166,2760,1507,6558,2457,3519,5362,3910,1460,2111,3878,2109,1708,4009,3493,1517,1687,1404,1712,2991,5120,1355,1471,3408,1737,2557,2095,4604,4315,2629,1551,2184,2267,4118,4029,1383,2707,6292,2472,4035,2255,1858,3797,6768,2921,1730,2424,4515,7142,2451,2323,3652,4107,1635,1482,2433,1572,1260,1466,1620,1357,1576,1584,1346,1951,2202
N05BA06,4005,1552,1100,1551,2401,2977,1782,2527,1168,1727,2277,1168,2339,1303,3718,1771,3844,2874,3897,1192,2408,1248,2872,2902,3561,1657,4050,2270,3413,1033,1225,1069,1346,1530,1099,2356,2111,1131,4709,1850,2646,3870,2893,1143,1577,2837,1587,1320,2962,2628,1169,1261,1096,1275,2244,3723,1056,1130,2568,1340,1957,1615,3436,3150,1971,1169,1664,1744,3017,2970,1052,2054,4530,1850,3030,1710,1406,2796,4813,2189,1263,1865,3255,2451,5061,1773,2742,3036,1220,1135,1829,1198,1032,1102,1222,1036,1208,1190,1020,1441,1618
N05BB01,3795,1473,1066,1476,2277,2840,1721,2420,1098,1635,2179,1103,2228,1234,3505,1729,3656,2746,3754,1141,2353,1223,2773,2781,3394,1555,3870,2168,3208,925,1187,1010,1289,1457,1066,2260,2003,1066,4451,1766,2516,3696,2760,1089,1546,2718,1490,1258,2805,2428,1116,1224,1002,1239,2184,3501,980,1097,2428,1259,1814,1549,3269,2992,1858,1166,1580,1655,2943,2897,1028,1965,4267,1829,2925,1658,1359,2707,4597,2077,1213,1711,3103,2323,1773,4825,2598,2931,1202,1099,1780,1169,944,1057,1157,932,1157,1180,983,1439,1587
N05CD07,6185,2257,1623,2309,3548,4498,2637,3824,1660,2542,3438,1738,3495,1954,5722,2627,6009,4387,6147,1771,3631,1824,4352,4462,5546,2463,6424,3410,5210,1509,1831,1532,2030,2259,1595,3551,3088,1682,7448,2724,3897,5999,4411,1657,2372,4353,2367,1974,4453,3953,1703,1897,1598,1893,3367,5659,1508,1635,3801,1931,2854,2353,5240,4797,2925,1724,2451,2581,4675,4490,1508,3036,7133,2736,4586,2500,2105,4284,7715,3244,1898,2648,5017,3652,2742,2598,8166,4558,1784,1656,2702,1712,1451,1652,1808,1506,1677,1728,1456,2190,2431
N05CF01,7006,2537,1826,2593,3994,5039,2919,4313,1832,2819,3808,1932,3947,2142,6434,2927,6756,4874,6961,1978,4132,2067,4874,5041,6251,2684,7231,3779,5838,1629,2027,1715,2220,2497,1761,3928,3510,1821,8443,3066,4407,6808,4948,1820,2605,4814,2649,2171,4999,4399,1844,2072,1757,2129,3780,6424,1670,1814,4247,2156,3208,2576,5854,5338,3250,1928,2740,2816,5125,5095,1695,3374,8107,3041,5138,2879,2338,4794,8767,3631,2093,2991,5645,4107,3036,2931,4558,9292,2038,1876,2996,1989,1600,1832,2032,1684,1918,1945,1617,2413,2714
N06AX11,2590,1007,760,1025,1557,1957,1211,1704,782,1137,1551,784,1575,870,2382,1229,2510,1879,2595,807,1609,857,1885,1866,2394,1095,2661,1549,2188,696,811,700,935,1033,757,1544,1394,767,3028,1254,1759,2552,1915,759,1085,1882,1108,863,1949,1726,775,880,762,891,1473,2424,701,784,1706,904,1312,1094,2231,2093,1334,756,1136,1179,1976,1951,686,1378,2935,1236,1974,1134,938,1875,3132,1434,881,1226,2178,1635,1220,1202,1784,2038,3279,783,1195,819,692,751,842,682,780,776,711,987,1081
P01AB01,2411,971,690,988,1440,1774,1067,1585,718,1083,1387,736,1415,848,2238,1118,2350,1791,2374,753,1508,795,1776,1767,2183,1037,2479,1431,2072,657,754,652,849,976,667,1469,1286,716,2788,1158,1620,2351,1776,728,1019,1738,984,821,1831,1580,731,780,709,811,1387,2253,645,702,1540,828,1228,987,2053,1895,1217,739,1002,1106,1906,1849,656,1255,2730,1155,1852,1090,902,1741,2907,1357,790,1109,1954,1482,1135,1099,1656,1876,783,3033,1120,745,599,715,767,659,750,714,655,935,1037
R03AC02,3920,1529,1084,1564,2311,2915,1734,2483,1151,1685,2282,1194,2313,1278,3683,1804,3785,2845,3907,1178,2387,1265,2813,2937,3502,1622,4086,2214,3320,973,1235,1036,1347,1505,1101,2298,1980,1135,4654,1827,2574,3829,2882,1099,1559,2806,1587,1329,2875,2572,1115,1285,1074,1293,2200,3672,1013,1107,2521,1283,1943,1565,3426,3074,1892,1162,1612,1693,2996,2958,1044,2020,4502,1816,2990,1614,1421,2743,4806,2130,1290,1768,3244,2433,1829,1780,2702,2996,1195,1120,5038,1181,964,1054,1229,1020,1164,1168,988,1455,1608
R03AK06,2548,1036,714,1026,1540,1896,1191,1617,778,1110,1502,794,1496,821,2363,1146,2442,1826,2493,797,1575,819,1831,1878,2270,1074,2584,1460,2178,690,809,689,883,979,701,1507,1361,732,2946,1230,1695,2507,1861,758,1032,1810,1074,860,1920,1658,758,848,700,858,1417,2322,699,717,1618,857,1233,1008,2169,1976,1261,770,1052,1095,1926,1886,694,1340,2835,1183,1938,1138,920,1777,3047,1422,856,1142,2065,1572,1198,1169,1712,1989,819,745,1181,3179,640,753,833,685,745,774,662,987,1039
R03AL02,2049,826,611,846,1229,1598,980,1335,618,931,1213,646,1279,686,1951,972,2018,1478,2072,649,1292,669,1503,1561,1867,895,2138,1223,1788,535,698,554,733,826,618,1270,1101,636,2440,953,1396,2015,1513,618,848,1501,869,750,1536,1380,641,644,596,729,1201,1917,569,616,1345,735,1019,874,1807,1653,1034,648,893,949,1594,1588,578,1076,2369,1023,1596,933,771,1487,2496,1148,682,957,1735,1260,1032,944,1451,1600,692,599,964,640,2623,616,673,560,644,679,537,794,862
R03BB04,2352,985,681,941,1451,1765,1077,1531,707,1093,1357,750,1385,802,2185,1095,2297,1727,2352,775,1463,777,1713,1722,2153,982,2420,1381,2004,624,767,670,845,908,664,1392,1263,680,2750,1105,1586,2296,1713,682,980,1707,998,783,1803,1528,737,804,655,812,1341,2195,670,733,1531,814,1195,970,1986,1856,1165,711,1025,1053,1768,1790,686,1198,2659,1164,1801,1007,894,1666,2849,1298,741,1100,1933,1466,1102,1057,1652,1832,751,715,1054,753,616,2982,777,630,716,706,609,887,966
R06AE07,2620,1063,713,1063,1564,1950,1219,1685,746,1186,1547,835,1560,898,2435,1198,2547,1904,2528,830,1617,847,1923,1974,2348,1103,2680,1542,2218,682,867,728,917,1043,749,1609,1415,798,3037,1232,1758,2548,1948,772,1089,1882,1146,909,1939,1735,784,850,762,887,1469,2426,713,791,1703,867,1308,1088,2238,2034,1317,812,1101,1180,2009,2005,705,1360,2936,1261,2005,1118,972,1867,3109,1447,818,1246,2131,1620,1222,1157,1808,2032,842,767,1229,833,673,777,3275,732,783,813,693,1023,1075
S01AA01,2167,877,673,896,1357,1604,1006,1392,634,943,1279,685,1306,700,2014,1009,2094,1592,2153,683,1330,745,1585,1611,1921,926,2208,1290,1830,591,673,612,762,856,635,1331,1136,651,2505,1048,1452,2116,1619,658,854,1569,914,752,1648,1413,686,747,603,724,1256,2036,632,633,1420,731,1062,931,1869,1729,1099,656,932,926,1667,1645,579,1118,2450,1048,1677,951,809,1559,2593,1227,751,1008,1813,1357,1036,932,1506,1684,682,659,1020,685,560,630,732,2713,670,665,563,834,949
S01AE05,2449,971,704,982,1497,1871,1140,1600,752,1039,1445,755,1458,860,2290,1147,2373,1802,2418,775,1537,827,1813,1799,2213,1021,2495,1408,2072,650,800,691,868,963,712,1527,1313,747,2841,1224,1656,2403,1824,739,1020,1770,993,856,1886,1601,750,834,687,797,1460,2317,622,708,1619,829,1210,1009,2146,1947,1243,741,1064,1097,1887,1882,667,1255,2762,1153,1883,1101,905,1791,2932,1380,833,1142,2026,1576,1208,1157,1677,1918,780,750,1164,745,644,716,783,670,3078,751,661,928,1104
S01BA04,2558,996,773,1009,1544,1873,1164,1685,754,1132,1510,768,1507,840,2322,1131,2432,1837,2509,774,1599,837,1838,1888,2273,1059,2583,1462,2165,661,849,710,904,996,730,1525,1337,763,2940,1227,1739,2473,1854,743,1037,1820,1031,864,1910,1701,752,823,700,884,1460,2370,703,723,1652,887,1229,1053,2215,2020,1249,731,1089,1147,1911,1904,694,1321,2853,1228,1952,1136,919,1783,3015,1414,856,1212,2078,1584,1190,1180,1728,1945,776,714,1168,774,679,706,813,665,751,3174,665,1003,1059
S01CA01,2136,877,609,875,1306,1619,1009,1397,636,961,1265,626,1265,718,1966,983,2038,1570,2100,680,1313,682,1567,1535,1902,905,2175,1249,1798,558,752,624,765,868,634,1285,1135,632,2509,995,1413,2070,1518,653,855,1514,892,707,1571,1381,670,703,604,699,1224,2008,585,622,1360,723,1048,858,1802,1706,1073,641,928,940,1645,1617,567,1136,2373,1012,1636,928,789,1498,2540,1162,717,1021,1764,1346,1020,983,1456,1617,711,655,988,662,537,609,693,563,661,665,2660,807,941
S01XA20,3127,1283,921,1248,1921,2351,1475,2068,901,1393,1808,979,1873,1043,2907,1424,3066,2306,3144,967,1975,998,2269,2299,2838,1322,3237,1807,2696,845,991,861,1106,1241,873,1879,1652,923,3702,1501,2133,3082,2323,911,1283,2277,1297,1087,2362,2081,926,1042,847,1067,1860,2927,810,896,2066,1081,1583,1237,2724,2506,1582,949,1335,1366,2436,2378,820,1652,3560,1499,2420,1367,1138,2238,3810,1736,1048,1435,2604,1951,1441,1439,2190,2413,987,935,1455,987,794,887,1023,834,928,1003,807,3973,1312
V03AE01,3514,1396,973,1411,2112,2628,1596,2236,1006,1522,2024,1050,2060,1155,3296,1583,3423,2577,3506,1089,2178,1137,2548,2609,3141,1457,3599,2022,2956,910,1101,957,1244,1363,997,2099,1864,974,4182,1649,2300,3448,2629,1047,1397,2502,1439,1169,2626,2261,1014,1166,1005,1158,2006,3303,885,1029,2243,1163,1707,1446,3036,2805,1739,1044,1523,1554,2714,2643,957,1824,4029,1626,2643,1560,1269,2478,4297,1943,1087,1580,2948,2202,1618,1587,2431,2714,1081,1037,1608,1039,862,966,1075,949,1104,1059,941,1312,4507
